L05_V013,28975
L05_V014,24675
L05_V014,24700
L05_V027,6650
L05_V012,27750
L05_V012,27725
L03_V029,8200
L06_V012,10975
L05_V019,25050
L05_V019,25075
L04_V018,12300
L03_V013,22200
L03_V013,22100
L04_V018,12325
L03_V020,26700
L03_V020,26600
L03_V027,25675
L03_V013,22075
L04_V018,12350
L03_V029,8050
L03_V013,22125
L03_V027,25725
L03_V013,22175
L04_V019,12000
L03_V013,22150
L03_V020,26625
L03_V027,25625
L03_V027,25525
L03_V013,22000
L03_V015,27725
L03_V029,8025
L03_V015,27825
L03_V015,27800
L04_V019,11975
L04_V019,12025
L03_V027,25650
L03_V029,8100
L03_V027,25700
L04_V018,12375
L03_V015,27775
L03_V013,22050
L04_V018,12400
L03_V008,27225
L04_V018,12425
L03_V013,22025
L03_V015,27750
L05_V013,29325
L04_V004,11825
L03_V029,8125
L01_V007,8375
L05_V019,25025
L05_V013,29350
L03_V020,26725
L02_V023,7100
L04_V004,12150
L05_V028,25650
L01_V007,8250
L03_V020,26575
L03_V020,26750
L03_V029,8075
L05_V013,29375
L04_V005,10575
L01_V007,8300
L03_V027,25750
L02_V029,9850
L02_V018,9975
L01_V007,8275
L03_V006,9425
L04_V019,11500
L06_V012,10125
L04_V004,12125
L06_V014,10250
L03_V015,27550
L01_V023,24700
L01_V001,8150
L05_V028,25700
L02_V029,9175
L02_V029,9150
L11_V018,24900
L04_V004,11850
L03_V007,7450
L07_V001,20950
L01_V015,8500
L19_V003,10400
L07_V001,20900
L02_V029,9075
L05_V014,23775
L01_V015,8425
L05_V028,25675
L11_V004,22550
L04_V004,11800
L07_V001,20800
L04_V019,11950
L06_V014,10075
L02_V029,9725
L04_V012,9550
L02_V023,7075
L03_V015,27600
L07_V001,20775
L03_V015,27625
