L21_V002,2425
L21_V026,2000
L07_V025,23250
L21_V026,1975
L22_V008,1550
L17_V028,30425
L21_V002,2500
L21_V026,2025
L21_V002,2350
L21_V002,2475
L02_V029,13875
L21_V002,2450
L21_V002,2375
L17_V028,30450
L07_V025,23275
L21_V002,2400
L20_V025,19300
L17_V028,30475
L03_V002,23475
L21_V026,1825
L20_V025,19350
L07_V022,2675
L08_V023,28850
L02_V029,13900
L17_V028,30550
L19_V016,25750
L19_V016,25775
L21_V026,2075
L09_V020,22125
L21_V026,1875
L21_V026,2050
L21_V026,1850
L21_V030,2425
L17_V028,30525
L17_V028,30500
L07_V019,20950
L08_V023,28875
L07_V022,2725
L19_V016,25725
L14_V027,1475
L09_V011,18375
L20_V025,19325
L09_V011,18400
L21_V026,2100
L07_V022,2700
L09_V011,18350
L07_V019,20925
L21_V030,2400
L11_V005,22150
L02_V029,13925
L09_V020,22175
L08_V023,28900
L05_V002,26850
L04_V023,3050
L08_V004,3950
L03_V002,23575
L17_V005,20525
L17_V005,20625
L17_V005,20575
L09_V020,22150
L21_V030,2450
L19_V016,25700
L17_V005,20550
L07_V019,20975
L08_V023,28350
L04_V023,3075
L08_V014,13750
L09_V020,22100
L09_V011,18275
L14_V027,1500
L09_V011,18300
L17_V005,20600
L19_V019,33300
L06_V030,16875
L21_V026,1800
L02_V029,13975
L21_V024,9800
L08_V014,13775
L09_V027,26675
L13_V017,4700
L09_V027,26650
L21_V026,1775
L09_V020,22075
L09_V011,18325
L03_V002,23500
L19_V015,2075
L16_V007,6800
L03_V002,23525
L08_V023,28400
L09_V020,22050
L18_V011,22075
L02_V029,13950
L08_V014,13725
L10_V012,6900
L21_V030,2475
L10_V029,2975
L13_V017,4750
L10_V002,16725
L11_V003,10900
L21_V029,32100
L08_V023,28325
L11_V003,10875
L17_V001,19475
L03_V002,23550
L18_V011,22100
L13_V017,4825
L17_V022,23100
L21_V014,4075
L04_V023,550
L19_V019,33350
L11_V003,10925
L10_V029,3025
L21_V006,25075
L08_V023,28375
L02_V029,10825
L17_V028,19850
L18_V011,22125
L07_V028,10675
L21_V028,28175
L05_V022,26050
L07_V030,18000
L21_V014,4000
L05_V022,26075
L05_V022,26025
L21_V014,4025
L21_V030,2500
L07_V028,10700
L21_V024,9775
L10_V012,1775
L02_V031,33225
L10_V022,13875
L16_V005,1600
L13_V017,4950
L02_V016,25700
L19_V019,33325
L21_V030,2525
L11_V001,5625
L05_V025,22550
L21_V002,2300
L16_V007,6825
L02_V031,33250
L22_V008,1525
L10_V002,16750
L20_V015,28625
L21_V030,1550
L21_V028,28150
L17_V022,23075
L16_V001,2500
L16_V008,12275
L18_V027,26750
L17_V022,23050
L07_V028,10600
L10_V012,1750
L16_V008,12250
L07_V028,10650
L17_V013,36875
L21_V006,25100
L20_V015,28650
L04_V010,30575
L21_V028,28225
L21_V014,4050
L16_V005,1575
L07_V028,10575
L10_V022,13850
L08_V003,11825
L18_V027,26800
L10_V029,3050
L10_V012,6875
L19_V015,2100
L18_V027,26825
L04_V023,2425
L19_V019,33400
L02_V016,25675
L20_V015,28675
L21_V028,28200
L02_V028,27000
L10_V027,8075
L12_V014,31425
L04_V023,2450
L01_V027,28175
L08_V003,11850
L10_V029,27850
L13_V017,4725
L20_V008,4450
L13_V030,13800
L13_V003,7150
L21_V030,1625
L16_V001,2650
L07_V019,19825
L10_V029,425
L21_V014,3125
L21_V002,2325
L07_V019,19800
L03_V014,23925
L21_V030,2550
L13_V003,7075
L10_V017,3200
L10_V029,27875
L16_V001,2600
L02_V016,6575
L02_V031,33200
L21_V014,3050
L07_V019,19850
L11_V001,5650
L24_V007,5675
L19_V018,5575
L07_V028,10525
L21_V030,2325
L22_V018,17375
L16_V001,2700
L17_V013,36950
L09_V027,26625
L16_V001,2475
L14_V001,5650
L11_V009,2550
L12_V014,31575
L04_V023,3025
L19_V008,2050
L14_V006,32900
L21_V030,2600
L13_V017,4925
L13_V017,4975
L08_V004,3975
L21_V014,3175
L10_V029,450
L04_V023,2375
L07_V019,18275
L09_V011,18475
L20_V008,4475
L21_V002,600
L01_V015,28000
L21_V030,1875
L08_V021,20325
L11_V027,20175
L07_V030,17975
L21_V014,3075
L07_V019,19875
L09_V027,26600
L09_V013,11575
L02_V016,25650
L17_V013,36975
L21_V030,2350
L21_V030,1725
L14_V008,20975
L17_V013,36900
L12_V021,11675
L07_V008,28175
L09_V027,26575
L03_V014,23900
L09_V018,6700
L11_V009,1850
L14_V017,13400
L04_V023,2400
L10_V029,3000
L13_V017,4875
L22_V010,1700
L13_V017,4850
L02_V028,27025
L12_V021,11650
L06_V030,16925
L10_V019,3550
L21_V030,1925
L11_V023,7500
L13_V017,26100
L12_V021,11625
L14_V008,20950
L24_V004,15350
L21_V014,3150
L15_V019,8825
L19_V007,26650
L21_V030,2300
L06_V022,1775
L17_V013,8275
L21_V014,3200
L21_V030,1900
L21_V002,625
L06_V022,1800
L02_V031,15750
L20_V017,8575
L22_V018,17400
L13_V017,4900
L18_V027,16625
L10_V014,29225
L12_V021,600
L19_V015,2050
L15_V019,8800
L09_V011,18450
L18_V027,16600
L12_V014,31550
L02_V028,26975
L21_V014,3250
L18_V027,16650
L21_V030,2575
L19_V018,6575
L06_V030,16900
L08_V023,28425
L09_V020,12200
L08_V013,18150
L21_V030,1700
L19_V018,6550
