L08_V008,10700,9
L12_V010,20200,9
L11_V013,13375,9
L18_V011,22875,9
L02_V008,5750,9
L08_V006,9650,9
L06_V021,6750,9
L19_V027,24300,9
L02_V008,5675,9
L19_V010,2075,9
L09_V014,24275,9
L02_V008,5775,9
L09_V014,24250,9
L09_V004,19650,9
L19_V010,2050,9
L06_V021,6850,9
L01_V030,7225,9
L09_V004,19675,9
L15_V012,24575,9
L15_V021,18875,9
L05_V030,6275,9
L02_V008,5725,9
L18_V011,22900,9
L09_V004,19625,9
L09_V014,4300,9
L18_V011,22825,9
L09_V010,8925,9
L15_V013,15400,9
L17_V024,19275,9
L17_V024,19250,9
L17_V012,23375,9
L08_V008,10775,9
L06_V021,7075,9
L15_V021,18850,9
L08_V008,10350,9
L08_V006,9675,9
L02_V008,5700,9
L15_V021,20000,9
L06_V021,6875,9
L09_V014,4275,9
L17_V024,18825,9
L17_V004,8875,9
L09_V004,20100,9
L11_V008,5050,9
L17_V024,18800,9
L09_V014,4225,9
L09_V014,24300,9
L07_V004,1975,9
L15_V021,18800,9
L09_V014,4250,9
L16_V027,9900,9
L07_V004,1950,9
L09_V004,20075,9
L07_V004,1925,9
L15_V021,18775,9
L15_V021,18750,9
L16_V027,9875,9
L01_V012,575,9
L15_V013,3300,9
L14_V025,11100,9
L07_V031,29200,9
L24_V028,14175,9
L14_V005,18925,9
L07_V031,29225,9
L09_V014,25300,9
L11_V008,5025,9
L01_V004,18650,9
L03_V004,7750,9
L16_V003,12125,9
L14_V025,8575,9
L14_V025,11125,9
L09_V001,23125,9
L15_V021,20025,9
L16_V003,11325,9
L09_V010,8950,9
L06_V001,2475,9
L05_V002,9075,9
L16_V027,9850,9
L09_V014,4200,9
L09_V010,31250,9
L17_V024,18700,9
L08_V022,10000,9
L03_V025,16650,9
L16_V014,16900,9
L14_V005,5150,9
L15_V017,22375,9
L02_V026,4925,9
L09_V001,23100,9
L02_V026,3775,9
L13_V010,25950,9
L10_V020,5925,9
L15_V021,18825,9
L16_V015,450,9
L16_V003,12150,9
L08_V015,6300,9
L17_V024,18775,9
L06_V005,3450,9
L02_V026,4900,9
L22_V011,25025,9
L18_V011,22850,9
