L12_V010,15650
L12_V017,8500
L03_V007,23800
L05_V031,29100
L03_V013,20500
L10_V018,4100
L08_V015,18100
L12_V004,19300
L07_V020,7400
L10_V019,12700
L12_V010,16700
L02_V002,26300
L06_V007,4100
L07_V020,10100
L08_V019,26800
L12_V010,16400
L04_V007,24100
L08_V022,10300
L01_V001,30800
L12_V010,16800
L12_V010,16900
L08_V003,16700
L08_V022,13700
L12_V010,15900
L05_V023,29700
L07_V027,7400
L07_V025,16900
L11_V012,8500
L03_V003,12800
L04_V007,13700
L08_V006,14900
L03_V021,26700
L08_V015,18000
L08_V015,18600
L06_V007,4700
L02_V009,21100
L06_V023,28500
L03_V008,20100
L07_V014,21800
L03_V026,15200
L11_V010,24500
L12_V004,27000
L12_V010,16100
L12_V010,15800
L02_V018,13700
L11_V010,24200
L06_V023,28200
L07_V023,22700
L07_V021,12000
L09_V025,11000
L09_V003,22600
L07_V007,1500
L07_V005,24400
L02_V002,11500
L06_V007,26700
L11_V013,21700
L01_V007,24800
L07_V013,25200
L03_V002,26700
L07_V006,24000
L03_V018,10200
L01_V003,14000
L10_V023,33900
L10_V008,7700
L07_V020,10200
L04_V005,30200
L08_V019,26500
L11_V010,2300
L06_V022,12800
L12_V004,27100
L02_V022,27700
L06_V011,17200
L07_V020,10300
L05_V019,9100
L03_V007,23900
L10_V020,2200
L05_V031,13200
L06_V006,11000
L02_V002,26400
L11_V015,1700
L09_V014,32400
L06_V030,24300
L02_V018,14100
L05_V006,26200
L10_V021,23100
L11_V010,2200
L05_V031,33000
L02_V014,27800
L11_V029,23600
L06_V013,6000
L03_V018,10300
L12_V001,19700
L04_V025,22400
L02_V029,25200
L12_V022,24600
L11_V028,4200
L06_V004,1400
L04_V023,22500
L01_V028,9500
L08_V024,8800
