L12_V010, 15600
L12_V010, 15655
L12_V010, 15738
L09_V020, 24814
L02_V005, 21533
L12_V010, 16653
L12_V010, 15821
L01_V020, 10403
L02_V019, 7813
L08_V003, 29534
L02_V009, 18614
L06_V014, 21430
L09_V014, 32692
L04_V018, 6019
L07_V005, 9057
L01_V012, 18561
L02_V019, 7851
L06_V023, 3769
L04_V006, 23873
L03_V025, 12725
L04_V006, 23950
L04_V008, 26618
L05_V026, 13492
L09_V014, 32657
L05_V011, 11668
L07_V022, 2164
L08_V003, 29494
L03_V009, 20539
L01_V011, 3242
L06_V025, 7293
L01_V021, 25067
L06_V010, 21754
L02_V013, 15779
L07_V031, 13593
L09_V002, 22984
L03_V008, 24714
L01_V022, 17900
L07_V024, 7265
L02_V018, 12279
L05_V014, 3558
L04_V022, 11809
L06_V014, 18968
L12_V002, 13766
L05_V006, 11020
L04_V017, 21460
L06_V013, 3630
L11_V006, 22956
L11_V002, 18582
L11_V020, 5629
L04_V004, 19538
L03_V008, 24951
L06_V030, 23862
L04_V020, 15374
L06_V010, 16244
L08_V017, 18407
L02_V019, 13195
L08_V010, 27757
L11_V001, 11782
L08_V022, 26369
L12_V029, 16731
L10_V029, 24417
L04_V007, 24436
L07_V024, 7706
L01_V029, 9035
L02_V002, 9893
L07_V024, 10876
L03_V008, 25530
L03_V018, 20392
L05_V012, 3845
L06_V016, 7755
L01_V009, 9414
L11_V020, 5292
L04_V003, 25799
L05_V021, 19903
L04_V019, 14712
L03_V008, 453
L02_V027, 354
L02_V006, 374
L06_V015, 305
L07_V013, 516
L03_V006, 410
L06_V010, 16283
L03_V013, 11647
L07_V017, 458
L11_V029, 397
L10_V019, 17941
L02_V019, 320
L04_V012, 17475
L05_V015, 11533
L01_V002, 8650
L06_V011, 17075
L09_V009, 14251
L02_V028, 16616
L04_V015, 19345
L02_V010, 12488
L02_V027, 10932
L12_V002, 387
L03_V022, 14729
L02_V002, 9864
L06_V003, 17399
