L01_V028, 25293, 10
L01_V028, 25353, 10
L01_V028, 25292, 10
L01_V028, 25517, 10
L01_V028, 27141, 10
L01_V028, 25616, 10
L01_V028, 26477, 10
L01_V028,25443,10
L01_V028,25742,10
L01_V028,25414,10
L01_V028,25895,10
L01_V025,22569,10
L11_V020,27356,10
L01_V031,33107,10
L01_V025,23431,10
L01_V031,33020,10
L01_V031,33254,10
L01_V024,28315,10
L01_V028,25228,10
L01_V028,25811,10
L01_V024,28079,10
L03_V030,25006,10
L03_V010,28293,10
L01_V028,25980,10
L05_V017,25752,10
L01_V031,32878,10
L03_V030,25537,10
L01_V031,34195,10
L01_V028,27352,10
L01_V028,27220,10
L03_V030,25440,10
L01_V024,28162,10
L01_V028,26857,10
L11_V021,30538,10
L03_V009,29847,10
L03_V010,27796,10
L11_V026,30293,10
L03_V009,29260,10
L01_V025,22329,10
L11_V020,27000,10
L01_V002,22810,10
L03_V009,29337,10
L11_V020,27297,10
L03_V010,27950,10
L05_V017,25604,10
L07_V012,30251,10
L07_V011,29424,10
L01_V028,26313,10
L07_V008,26651,10
L03_V009,29694,10
L07_V012,29028,10
L01_V025,23366,10
L01_V002,22279,10
L05_V031,30813,10
L01_V002,22209,10
L07_V008,26478,10
L03_V030,25314,10
L01_V025,23610,10
L07_V012,27697,10
L01_V028,26744,10
L11_V020,26590,10
L11_V021,28854,10
L05_V031,30655,10
L01_V031,33940,10
L11_V026,29518,10
L01_V028,26908,10
L07_V012,27811,10
L07_V003,23614,10
L07_V008,27153,10
L03_V009,29441,10
L01_V025,23432,10
L01_V024,27897,10
L03_V010,28126,10
L09_V003,29609,10
L11_V021,29286,10
L03_V010,27873,10
L01_V024,28956,10
L11_V021,31096,10
L09_V003,29288,10
L05_V031,31554,10
L07_V012,27536,10
L03_V009,29011,10
L09_V001,30356,10
L11_V021,26528,10
L01_V025,22439,10
L03_V030,25130,10
L11_V020,27078,10
L01_V024,27964,10
L03_V030,25359,10
L07_V016,25561,10
L11_V021,27960,10
L11_V021,27635,10
L05_V031,30656,10
L11_V021,30187,10
L11_V021,26184,10
L01_V028,25049,10
L07_V008,25385,10
L07_V016,28854,10
L07_V011,29499,10
L05_V031,31336,10
