L03_V006, 22110
L03_V006, 21663
L03_V006, 21509
L03_V006, 22245
L03_V006, 21976
L03_V024, 17990
L01_V027, 22630
L03_V006, 21976
L01_V027, 22576
L02_V004, 17567
L06_V013, 15220
L11_V020, 19869
L10_V007, 11725
L08_V008, 12290
L01_V027, 22801
L11_V020, 20210
L04_V011, 13045
L02_V004, 17703
L10_V001, 15578
L08_V008, 12541
L04_V010, 4543
L04_V015, 15343
L08_V024, 16659
L08_V011, 18453
L06_V025, 12774
L11_V020, 21306
L03_V027, 19637
L04_V006, 13310
L10_V010, 14283
L12_V013, 16371
L12_V001, 9899
L10_V001, 15744
L06_V025, 12941
L11_V020, 20359
L10_V001, 15662
L01_V027, 21808
L06_V016, 29020
L08_V008, 11620
L11_V020, 21255
L03_V006, 22245
L04_V015, 14022
L12_V005, 16704
L03_V027, 18981
L04_V021, 11781
L08_V024, 16877
L03_V027, 19701
L11_V020, 19908
L04_V011, 13083
L05_V006, 22372
L02_V023, 7388
L01_V023, 16710
L07_V024, 20791
L01_V027, 21878
L11_V022, 21699
L03_V024, 19421
L05_V027, 17952
L04_V011, 13159
L05_V026, 16965
L06_V025, 11976
L11_V020, 20077
L01_V027, 21914
L12_V005, 16226
L08_V011, 16770
L11_V020, 21205
L08_V011, 19029
L04_V021, 11859
L05_V026, 17109
L10_V011, 11787
L05_V026, 17083
L03_V024, 18828
L10_V011, 11756
L02_V004, 17782
L06_V013, 755
L12_V028, 16950
L10_V001, 15496
L05_V027, 17668
L10_V001, 14842
L06_V030, 10994
L10_V016, 4558
L08_V008, 11401
L03_V024, 18827
L10_V001, 14647
L02_V020, 9612
L08_V012, 16391
L08_V008, 11472
L03_V024, 18772
L06_V013, 15741
L10_V005, 20517
L03_V024, 18447
L12_V003, 16082
L01_V001, 19413
L09_V018, 23000
L03_V027, 19807
L08_V012, 16237
L12_V003, 15893
L12_V005, 15765
L03_V027, 19522
L08_V012, 16691
L12_V003, 15425
L01_V013, 6438
