L21_V022,25225
L21_V022,25200
L21_V022,25125
L21_V022,25175
L21_V022,25250
L21_V022,25235
L15_V019,4850
L01_V009,21100
L11_V020,24625
L15_V019,4350
L15_V019,5125
L21_V022,25238
L15_V027,23050
L15_V019,4325
L03_V006,23025
L16_V021,15325
L17_V002,20850
L18_V006,22425
L03_V006,23000
L17_V002,21275
L02_V017,14975
L04_V030,10175
L18_V006,22200
L03_V006,17450
L21_V022,25150
L18_V006,22325
L04_V030,10150
L15_V027,23075
L16_V021,15275
L22_V029,13825
L18_V006,22775
L15_V019,4775
L19_V012,26625
L18_V006,21775
L03_V006,23700
L03_V006,23725
L18_V006,22825
L15_V019,5075
L18_V006,22450
L19_V006,18450
L18_V006,22900
L18_V006,22375
L04_V030,9075
L13_V019,16100
L10_V008,18350
L03_V027,17525
L03_V006,23075
L15_V027,23100
L15_V027,23025
L01_V009,21400
L15_V019,4400
L18_V006,22275
L18_V006,21800
L15_V019,3350
L15_V019,4375
L02_V028,11150
L02_V017,10800
L16_V021,14825
L18_V006,22750
L15_V019,3550
L13_V019,15975
L21_V022,25000
L15_V019,5100
L15_V019,4800
L03_V006,23125
L05_V030,21325
L15_V019,3675
L18_V006,22300
L03_V006,23100
L18_V006,11125
L13_V028,17400
L16_V021,15300
L21_V022,25300
L04_V030,9100
L11_V008,19075
L18_V006,22725
L05_V030,21400
L18_V006,22850
L07_V021,19075
L10_V008,18375
L15_V019,4425
L18_V006,21825
L03_V006,23150
L15_V019,5050
L03_V006,17550
L22_V031,7950
L22_V019,22025
L04_V030,9350
L11_V008,19025
L16_V021,11950
L11_V020,20850
L15_V023,22350
L03_V006,23500
L02_V017,15200
L15_V019,4750
L19_V015,25200
L18_V006,22800
L22_V029,13875
L19_V006,18425
L18_V006,22225
