L05_V029,18725,3
L05_V029,18925,3
L05_V029,18900,1
L05_V029,18750,2
L05_V029,18775,3
L05_V011,24250,3
L05_V029,18725,3
L05_V015,27700,3
L05_V015,27900,3
L05_V011,24375,3
L05_V015,28950,3
L05_V029,18000,3
L05_V011,24425,3
L05_V015,27675,3
L05_V015,28000,3
L05_V015,27800,3
L05_V029,17975,3
L05_V029,18800,3
L05_V029,18025,3
L05_V015,27600,3
L05_V011,24200,3
L05_V011,24225,3
L05_V029,18175,3
L05_V015,27625,3
L05_V015,27850,3
L05_V029,18750,3
L05_V015,28025,3
L05_V015,27925,3
L05_V029,18100,3
L05_V015,27475,3
L05_V015,28725,3
L05_V029,18200,3
L05_V015,29000,3
L05_V029,18075,3
L05_V011,24550,3
L05_V029,18250,3
L05_V015,28050,3
L05_V015,28700,3
L05_V015,27650,3
L05_V015,28875,3
L05_V015,27775,3
L05_V015,28900,3
L05_V015,27825,3
L05_V015,28300,3
L05_V015,27975,3
L05_V015,28325,3
L05_V029,18150,3
L05_V015,27950,3
L05_V011,24575,3
L05_V011,24700,3
L05_V029,18375,3
L05_V011,24450,3
L05_V011,24600,3
L05_V029,18050,3
L05_V029,18125,3
L05_V011,24275,3
L05_V015,27425,3
L05_V015,28775,3
L05_V015,28925,3
L05_V011,24975,3
L05_V029,18775,3
L05_V011,24625,3
L05_V029,18275,3
L05_V015,27375,3
L05_V011,24475,3
L05_V006,21950,3
L05_V011,25050,3
L05_V015,28675,3
L05_V011,25075,3
L05_V011,25000,3
L05_V011,25025,3
L05_V011,24675,3
L05_V015,27450,3
L05_V015,28250,3
L05_V029,18400,3
L05_V015,28275,3
L10_V015,12425,3
L05_V006,21175,3
L05_V015,28750,3
L05_V006,21575,3
L05_V006,21600,3
L05_V015,28975,3
L05_V006,21500,3
L05_V011,23900,3
L10_V015,17050,3
L05_V006,21525,3
L05_V015,27525,3
L05_V029,18550,3
L05_V006,21475,3
L05_V006,21200,3
L05_V011,24400,3
L05_V029,18225,3
L05_V006,21625,3
L01_V013,23650,3
L05_V006,21550,3
L05_V011,24650,3
L05_V015,27350,3
L05_V029,18300,3
L05_V011,24500,3
L05_V029,18575,3
