L02_V003,19175,26
L02_V003,19150,24
L02_V003,19125,26
L02_V003,19075,24
L02_V003,10425,26
L02_V003,10450,24
L02_V003,19150,24
L02_V003,19225,26
L15_V009,28300,26
L02_V003,19200,26
L02_V003,19100,26
L18_V014,20925,26
L02_V003,19050,26
L18_V014,20900,26
L02_V003,10500,26
L04_V001,19225,26
L18_V007,32775,26
L02_V031,16075,26
L04_V029,10800,26
L04_V029,10825,26
L01_V022,16400,26
L14_V006,21400,26
L03_V008,23375,26
L15_V020,7800,26
L04_V029,17675,26
L06_V001,15150,26
L14_V006,21375,26
L06_V001,15125,26
L16_V018,21950,26
L04_V001,19250,26
L04_V029,17700,26
L19_V007,25175,26
L04_V029,17250,26
L12_V027,16675,26
L02_V031,16100,26
L10_V014,13625,26
L19_V007,25200,26
L10_V020,21125,26
L14_V019,15050,26
L11_V010,17650,26
L01_V017,18975,26
L10_V020,21150,26
L01_V024,15850,26
L19_V007,25225,26
L12_V027,16625,26
L03_V008,23400,26
L14_V019,15025,26
L18_V007,32800,26
L14_V017,15250,26
L01_V016,21725,26
L02_V027,1775,26
L18_V008,32025,26
L11_V007,25750,26
L19_V007,19050,26
L10_V026,18100,26
L10_V020,21100,26
L10_V003,21900,26
L04_V029,17725,26
L20_V004,16800,26
L18_V010,13375,26
L05_V014,26250,26
L21_V009,350,26
L16_V006,22425,26
L02_V031,15700,26
L10_V020,21075,26
L04_V029,17225,26
L14_V017,26650,26
L21_V005,13625,26
L15_V009,28350,26
L07_V006,28675,26
L06_V030,22550,26
L14_V017,15225,26
L03_V018,23950,26
L19_V022,38200,26
L03_V018,24025,26
L04_V029,17750,26
L20_V017,29600,26
L12_V027,16650,26
L07_V019,26925,26
L16_V001,425,26
L02_V005,8075,26
L01_V024,16225,26
L03_V004,21025,26
L21_V025,27600,26
L09_V008,22725,26
L04_V018,6650,26
L01_V024,16175,26
L10_V016,21450,26
L16_V018,21900,26
L19_V031,30575,26
L15_V009,28325,26
L01_V024,15800,26
L10_V005,21200,26
L19_V001,17450,26
L09_V008,22700,26
L13_V027,8250,26
L15_V020,7775,26
L02_V026,9300,26
L04_V001,19275,26
L21_V008,30250,26
