L19_V007,27000,7
L23_V022,5325,7
L23_V022,5300,7
L23_V003,2900,7
L15_V023,33800,7
L23_V015,675,7
L23_V022,2975,7
L21_V014,31900,7
L23_V022,5350,7
L21_V014,31925,7
L23_V008,3450,7
L15_V023,33775,7
L20_V007,24925,7
L15_V023,22550,7
L23_V021,1900,7
L19_V007,26475,7
L23_V025,6975,7
L01_V030,13325,7
L23_V001,4375,7
L19_V007,27225,7
L23_V015,700,7
L23_V025,12050,7
L19_V007,27275,7
L23_V025,12000,7
L04_V021,4375,7
L04_V021,4400,7
L20_V007,24650,7
L23_V003,2425,7
L23_V015,350,7
L23_V013,3000,7
L04_V021,4450,7
L19_V007,26075,7
L19_V007,27250,7
L23_V015,175,7
L23_V003,2325,7
L01_V030,13300,7
L23_V022,5250,7
L04_V021,4850,7
L19_V007,26450,7
L12_V021,3775,7
L20_V021,675,7
L04_V021,4425,7
L19_V007,26500,7
L23_V015,725,7
L04_V021,4800,7
L23_V003,1925,7
L23_V025,11850,7
L23_V021,1875,7
L04_V021,4775,7
L23_V021,3525,7
L19_V007,26950,7
L19_V007,19200,7
L23_V003,2300,7
L23_V015,325,7
L11_V009,29175,7
L01_V030,13250,7
L19_V009,28250,7
L23_V008,3475,7
L19_V007,26900,7
L23_V021,1750,7
L04_V021,4875,7
L23_V011,3450,7
L23_V003,0,7
L19_V007,19125,7
L19_V007,27025,7
L12_V021,3750,7
L23_V025,8775,7
L19_V007,25775,7
L23_V021,3500,7
L23_V013,3300,7
L17_V012,25125,7
L23_V003,1500,7
L23_V003,75,7
L19_V007,26925,7
L13_V011,25150,7
L23_V007,9225,7
L23_V003,100,7
L23_V020,8275,7
L23_V025,11900,7
L19_V007,27025,7
L19_V014,18075,7
L23_V015,525,7
L19_V007,25800,7
L23_V015,275,7
L01_V030,13275,7
L23_V022,5375,7
L23_V025,8750,7
L23_V011,3525,7
L23_V013,5200,7
L04_V021,4725,7
L23_V007,5800,7
L23_V025,8875,7
L23_V008,1675,7
L23_V003,50,7
L23_V025,11825,7
L23_V004,3025,7
L19_V007,19225,7
L23_V003,2375,7
L23_V015,300,7
L20_V007,24950,7
