L12_V013,23350
L12_V013,23475
L12_V013,23400
L16_V023,27975
L19_V022,19875
L19_V022,19800
L19_V022,19900
L14_V011,22975
L08_V013,25925
L19_V022,19925
L16_V023,28025
L04_V020,28475
L16_V023,28050
L08_V017,18400
L16_V023,25100
L16_V023,28000
L18_V022,30575
L08_V013,26000
L09_V002,22625
L14_V011,22875
L08_V013,25975
L09_V008,23625
L08_V013,20350
L17_V021,22175
L08_V013,26025
L14_V011,22900
L02_V026,22625
L16_V023,27950
L04_V014,27100
L16_V023,27925
L06_V012,23475
L08_V020,26400
L08_V017,18375
L09_V008,23750
L11_V024,29900
L04_V020,28450
L18_V002,38600
L09_V008,23600
L09_V008,23650
L14_V024,14950
L02_V002,21650
L02_V002,21675
L11_V024,29825
L07_V006,10150
L12_V024,28050
L09_V008,23775
L18_V021,22575
L03_V001,26400
L18_V015,6925
L09_V008,23525
L18_V012,33775
L14_V009,26000
L17_V021,22150
L04_V009,27625
L01_V013,5025
L06_V003,14575
L14_V011,23000
L07_V006,11925
L09_V008,23575
L11_V024,29800
L09_V008,23700
L11_V024,29925
L14_V024,15000
L09_V008,23550
L18_V023,31900
L22_V002,23550
L06_V012,23500
L01_V014,16050
L17_V021,22500
L14_V009,26025
L22_V002,23525
L10_V028,25725
L11_V024,29875
L14_V024,14975
L19_V022,20200
L01_V014,16000
L18_V012,33750
L18_V002,38625
L01_V014,15950
L08_V007,28975
L08_V013,25950
L04_V009,27450
L04_V009,27425
L07_V022,16350
L04_V009,27400
L11_V024,29850
L14_V023,19500
L10_V028,25750
L04_V009,27350
L09_V008,23400
L01_V014,15975
L03_V001,26450
L10_V028,25775
L12_V004,16525
L22_V002,18825
L12_V024,28100
L01_V015,27175
L04_V009,27325
L09_V008,23725
L17_V021,22725
