L04_V002,19900
L07_V028,28000
L09_V027,24600
L04_V021,23000
L09_V027,24500
L10_V009,20900
L07_V004,24600
L01_V018,22900
L02_V006,7900
L10_V024,18600
L02_V015,17400
L12_V019,15200
L12_V019,14600
L01_V028,1900
L08_V012,6700
L07_V027,20200
L12_V011,16700
L06_V029,31700
L11_V030,22200
L05_V012,27600
L04_V002,19500
L10_V023,16700
L11_V029,22700
L04_V016,12400
L11_V022,21800
L03_V019,20600
L10_V026,16200
L10_V009,20800
L07_V012,9000
L07_V029,23900
L07_V017,19800
L10_V019,16000
L07_V030,14200
L02_V026,14800
L10_V023,16400
L02_V011,10300
L12_V009,25600
L01_V030,30100
L07_V012,22500
L06_V016,24400
L11_V006,6100
L07_V027,20900
L07_V013,17800
L02_V024,12700
L03_V019,20400
L08_V013,14300
L01_V030,29200
L05_V018,3500
L05_V023,12700
L07_V025,8000
L05_V029,4600
L10_V019,15600
L10_V027,30300
L03_V006,24900
L12_V009,14200
L08_V010,18000
L01_V018,23200
L09_V029,9600
L07_V028,28100
L04_V009,11800
L07_V029,23800
L02_V026,21500
L07_V007,12400
L10_V019,15200
L11_V010,3600
L09_V012,23900
L09_V013,26800
L07_V019,12100
L03_V019,20300
L07_V029,3700
L10_V026,16300
L04_V009,25600
L04_V029,21400
L05_V016,25000
L01_V022,4200
L10_V021,25300
L04_V029,21700
L01_V009,19400
L06_V020,8400
L01_V012,24600
L07_V014,18800
L09_V012,10200
L02_V026,14000
L07_V019,11700
L12_V029,16500
L03_V006,26400
L09_V027,24400
L07_V019,12200
L01_V018,13000
L09_V025,20300
L12_V011,17100
L03_V014,1700
L09_V011,16100
L10_V024,19100
L03_V020,22500
L04_V014,19500
L11_V002,22600
L07_V009,13900
L09_V009,8500
L09_V006,6200
