L09_V001,2050
L09_V001,1925
L09_V001,475
L09_V001,1575
L09_V001,2075
L09_V001,1600
L09_V001,2000
L03_V020,22025
L16_V010,15550
L09_V001,2025
L04_V029,13150
L04_V029,13050
L06_V025,12825
L08_V024,17875
L09_V001,1900
L04_V029,13125
L04_V018,15350
L14_V002,24825
L18_V004,1750
L08_V024,17850
L16_V010,15925
L19_V003,23900
L04_V029,13000
L01_V027,17125
L07_V004,28875
L08_V024,18225
L14_V002,25000
L02_V021,29600
L08_V024,17900
L02_V019,14775
L05_V012,21475
L17_V001,19175
L14_V002,25025
L20_V028,14075
L02_V019,14800
L16_V010,16475
L17_V001,19125
L22_V030,14550
L16_V010,15525
L14_V002,25050
L16_V010,15900
L17_V001,19150
L04_V018,16150
L07_V004,28850
L02_V025,10675
L16_V012,19025
L09_V001,2225
L02_V025,10725
L18_V026,17400
L02_V021,29575
L15_V014,17900
L09_V001,2200
L16_V012,18775
L19_V028,15000
L14_V002,24850
L20_V028,14050
L21_V024,20625
L15_V014,21300
L11_V030,8875
L21_V024,20575
L21_V008,25375
L19_V027,15975
L15_V017,14575
L02_V019,14750
L02_V021,29675
L03_V024,17600
L15_V015,25075
L22_V030,14500
L16_V024,31025
L16_V020,8800
L06_V029,31675
L04_V029,13100
L04_V012,25850
L16_V012,19075
L15_V014,17850
L05_V016,3775
L21_V024,20650
L14_V002,24950
L11_V020,20625
L16_V010,16500
L15_V024,30275
L04_V018,16125
L22_V030,14625
L14_V002,24925
L12_V010,24950
L05_V013,13650
L20_V028,14125
L12_V026,19150
L21_V009,22675
L20_V017,4225
L16_V012,19100
L01_V023,18300
L09_V003,35050
L22_V030,14525
L10_V023,21950
L03_V003,19200
L02_V019,14850
L16_V031,16050
L14_V022,15425
L15_V014,21350
