L01_V013,17300
L11_V014,5600
L09_V021,2300
L08_V002,8400
L08_V002,8300
L06_V019,14300
L06_V003,9400
L04_V016,14300
L07_V002,13800
L08_V004,2800
L01_V020,26000
L05_V014,4400
L07_V026,23100
L09_V006,34200
L06_V007,9800
L12_V013,6500
L06_V001,5300
L09_V017,17100
L01_V031,27000
L06_V018,4400
L06_V022,2000
L01_V007,23200
L04_V022,4500
L07_V022,13100
L10_V019,19400
L06_V022,1700
L02_V013,22600
L05_V031,19100
L01_V031,27100
L12_V006,31900
L06_V016,1800
L06_V012,17100
L06_V012,18000
L09_V009,5100
L04_V013,1600
L09_V007,1900
L09_V014,17400
L01_V031,26900
L08_V013,7900
L09_V014,17600
L04_V011,4900
L11_V003,26900
L09_V016,13900
L06_V018,4300
L02_V012,11900
L08_V011,24400
L01_V018,2200
L06_V009,9700
L09_V016,13300
L07_V026,23200
L11_V006,12300
L09_V008,13300
L08_V030,7400
L06_V012,17900
L07_V030,1800
L09_V007,2400
L04_V008,21400
L07_V014,7900
L04_V009,2600
L09_V017,17000
L02_V007,25000
L08_V014,5400
L05_V002,3600
L04_V001,7900
L11_V018,14400
L07_V011,18700
L12_V017,10100
L05_V017,12000
L05_V006,10400
L05_V014,4600
L10_V014,8100
L05_V012,14600
L07_V011,17500
L09_V014,16800
L07_V002,13900
L08_V013,8000
L04_V025,30400
L08_V027,26000
L08_V012,29300
L08_V027,27100
L06_V024,27100
L10_V017,25000
L02_V006,24400
L01_V007,13100
L10_V025,24200
L06_V010,7600
L08_V004,3700
L01_V007,12900
L06_V012,16800
L07_V026,23500
L10_V018,22800
L02_V013,13800
L08_V005,29200
L02_V001,28900
L12_V010,24600
L10_V004,4300
L06_V019,21200
L04_V024,24100
L10_V012,27400
L11_V006,13000
