L04_V008,16900
L04_V008,17200
L04_V005,15500
L04_V008,17000
L04_V008,10900
L04_V008,17400
L04_V008,17300
L03_V011,22200
L11_V019,7600
L10_V012,22000
L05_V016,23400
L01_V031,22300
L03_V019,21800
L05_V026,23100
L03_V011,22300
L04_V008,16800
L06_V011,2300
L04_V018,17800
L04_V008,11000
L01_V024,25400
L03_V011,21500
L12_V016,10600
L11_V001,24800
L01_V017,19000
L11_V001,24000
L03_V011,24100
L02_V001,7900
L10_V019,7900
L08_V001,6400
L06_V015,25100
L03_V011,22000
L01_V005,25700
L05_V016,23900
L05_V026,23300
L10_V029,20600
L05_V016,22600
L06_V023,11100
L11_V028,24400
L05_V031,28600
L04_V008,16300
L02_V007,17800
L07_V010,21800
L09_V008,2600
L06_V015,24700
L10_V019,8000
L05_V016,22900
L07_V025,7700
L05_V026,23400
L03_V011,22400
L06_V023,30200
L05_V015,27200
L04_V008,18000
L11_V001,24100
L03_V004,8300
L05_V015,26900
L11_V019,8300
L09_V024,25500
L06_V022,4000
L11_V022,24300
L04_V030,13400
L10_V029,600
L10_V022,16000
L03_V026,16200
L06_V028,9000
L04_V008,17900
L12_V016,10700
L04_V008,17800
L06_V022,3600
L05_V026,3300
L11_V001,24700
L10_V029,19500
L11_V019,8400
L01_V028,7300
L06_V022,3100
L11_V009,23900
L01_V005,20300
L05_V015,27100
L03_V025,23200
L10_V015,9000
L08_V008,2800
L06_V011,2800
L04_V006,14600
L10_V029,20500
L04_V005,15100
L05_V016,23800
L02_V031,15700
L09_V002,25900
L04_V006,14900
L06_V015,9300
L09_V002,5800
L09_V008,1700
L09_V018,12800
L05_V019,23600
L10_V022,12600
L12_V017,18200
L07_V006,28300
L10_V006,3200
L02_V018,17600
L07_V019,24500
L05_V015,26700
