L03_V006,22100
L03_V006,22000
L03_V006,22200
L03_V006,22400
L03_V006,22500
L03_V006,21600
L03_V006,22300
L10_V008,18100
L12_V005,16300
L09_V029,10500
L10_V026,13500
L03_V006,21700
L02_V003,300
L11_V024,300
L07_V016,29600
L05_V023,18600
L12_V005,15800
L07_V028,10900
L05_V016,24500
L12_V010,300
L04_V004,13300
L06_V022,20500
L10_V029,11300
L09_V018,19100
L04_V004,12400
L05_V013,16500
L12_V005,16200
L03_V027,19800
L04_V022,300
L08_V011,19100
L12_V003,16100
L01_V027,22600
L08_V012,16000
L01_V031,28600
L03_V024,18800
L11_V020,17800
L12_V003,16200
L02_V027,300
L09_V005,10500
L12_V013,16400
L07_V001,300
L01_V031,28000
L05_V024,300
L04_V004,13400
L08_V012,16100
L05_V026,17000
L08_V012,16400
L06_V026,19700
L07_V023,9000
L04_V006,12800
L02_V031,20700
L08_V012,16600
L06_V021,300
L08_V016,16300
L04_V006,17200
L03_V027,19700
L04_V015,14100
L02_V002,300
L09_V003,23600
L08_V008,12300
L05_V027,18100
L08_V012,16300
L02_V024,300
L07_V011,300
L01_V020,16900
L06_V028,20600
L09_V018,22800
L12_V005,15900
L12_V003,15900
L09_V001,300
L01_V024,19600
L03_V027,19600
L08_V006,15000
L12_V029,300
L04_V004,13500
L06_V028,300
L12_V007,11000
L06_V025,12800
L10_V022,300
L12_V005,16000
L04_V003,400
L08_V003,400
L12_V003,15700
L04_V015,15400
L06_V018,400
L04_V006,12900
L03_V030,26500
L04_V010,4500
L05_V026,17600
L10_V001,15000
L02_V029,500
L07_V001,21000
L12_V010,13200
L01_V005,19900
L05_V027,300
L11_V008,7800
L02_V012,17700
L06_V030,11000
L06_V009,12700
L08_V012,15800
