L04_V024,5200
L06_V011,26300
L10_V016,6400
L03_V012,17400
L08_V010,9900
L08_V012,10800
L09_V016,28300
L01_V008,28100
L02_V006,9000
L07_V031,3700
L08_V018,16800
L03_V012,22200
L02_V025,5100
L12_V009,18100
L01_V031,22000
L08_V010,10400
L08_V010,18500
L09_V016,27800
L10_V012,17400
L01_V008,27300
L06_V028,400
L10_V014,13500
L10_V016,4600
L03_V029,1400
L12_V030,4300
L01_V003,1500
L10_V014,14600
L01_V003,500
L06_V028,2100
L06_V020,19800
L09_V014,10600
L12_V010,15100
L10_V016,6300
L08_V030,14600
L10_V021,31500
L10_V020,9600
L09_V016,27900
L08_V030,16500
L08_V030,17000
L08_V030,16100
L01_V003,28100
L06_V009,4400
L12_V011,1900
L03_V028,6000
L06_V022,9600
L06_V022,10000
L10_V014,13900
L04_V020,11800
L07_V031,4700
L12_V010,9000
L02_V002,17000
L01_V003,27900
L08_V030,16800
L09_V012,21900
L04_V009,17600
L04_V026,17300
L12_V016,600
L12_V011,1700
L05_V016,600
L12_V002,10400
L02_V001,10300
L06_V021,7500
L10_V012,17100
L02_V006,14900
L12_V013,14900
L10_V014,13600
L12_V018,3000
L12_V021,31100
L04_V026,8600
L03_V022,19500
L08_V030,14700
L11_V010,6300
L01_V031,21900
L03_V024,2100
L12_V010,8800
L06_V011,900
L09_V016,28000
L04_V026,10200
L04_V029,14800
L05_V030,7400
L04_V029,15400
L10_V021,31400
L03_V025,23900
L07_V031,3800
L05_V016,7200
L06_V021,7400
L04_V026,17900
L01_V023,25700
L07_V031,3900
L12_V030,9000
L05_V005,19600
L12_V030,30800
L09_V013,31700
L09_V016,28200
L12_V016,12400
L05_V010,1300
L08_V030,16400
L08_V030,16200
L04_V026,17600
L08_V030,15800
