L02_V027,12600
L11_V007,8700
L10_V027,6700
L11_V007,9600
L10_V008,17000
L12_V003,23300
L05_V030,9500
L08_V026,3600
L10_V021,7400
L12_V003,23500
L07_V020,4500
L09_V009,24600
L07_V019,3100
L06_V031,16100
L09_V009,24500
L09_V009,24400
L02_V026,26000
L03_V018,1300
L12_V025,20700
L01_V022,25200
L10_V021,8100
L05_V003,4700
L01_V008,15600
L05_V001,5900
L12_V003,23100
L07_V024,2500
L08_V030,6300
L03_V003,15700
L02_V023,15800
L02_V002,9800
L02_V005,25900
L07_V007,3800
L10_V026,4000
L01_V019,21700
L11_V007,8600
L12_V004,23500
L10_V004,12400
L10_V021,4200
L04_V008,23400
L05_V013,9700
L10_V024,600
L08_V024,27000
L05_V019,17500
L05_V011,7100
L08_V004,23300
L01_V022,16400
L02_V022,14400
L07_V003,5700
L11_V009,4700
L05_V013,9000
L02_V027,12500
L06_V022,17600
L04_V001,12200
L06_V027,25000
L08_V026,3700
L01_V026,2300
L10_V008,16900
L08_V004,23400
L11_V007,9100
L07_V020,3400
L02_V021,20700
L01_V022,22100
L05_V024,1900
L04_V023,3500
L05_V014,11600
L05_V013,9800
L07_V008,22900
L04_V016,4200
L09_V024,19400
L08_V013,23400
L09_V024,19500
L08_V029,13400
L07_V007,4400
L05_V030,9200
L12_V010,21900
L07_V007,500
L09_V016,21900
L07_V006,5100
L10_V024,3600
L06_V024,15200
L06_V020,25600
L03_V007,20300
L04_V022,17700
L07_V007,4200
L05_V013,9300
L01_V003,9500
L11_V017,14800
L03_V003,2600
L08_V021,21300
L08_V027,600
L06_V012,2800
L10_V029,1500
L05_V013,9200
L09_V013,2200
L04_V013,2300
L03_V021,7100
L10_V020,2400
L05_V009,1600
L05_V004,21500
L07_V003,4700
