L04_V030,26600
L04_V026,28600
L02_V011,27800
L02_V011,28400
L12_V019,24400
L02_V011,28000
L12_V022,6300
L02_V011,28100
L01_V009,26400
L02_V002,12100
L07_V030,18000
L02_V011,27700
L06_V022,1900
L01_V009,26200
L04_V001,29600
L09_V017,16900
L06_V012,13000
L04_V025,28200
L05_V009,26500
L10_V016,32900
L10_V029,28000
L04_V025,28000
L04_V001,29900
L10_V021,33100
L01_V009,26300
L05_V020,10400
L08_V004,19700
L10_V023,15100
L02_V011,28200
L10_V022,17900
L06_V012,14600
L04_V022,14500
L04_V023,16300
L10_V023,15200
L09_V028,13300
L06_V003,29100
L03_V026,24700
L04_V025,28600
L04_V024,25800
L12_V006,23400
L05_V004,18400
L04_V002,23700
L05_V031,33200
L05_V006,31700
L08_V011,23900
L12_V011,26300
L08_V027,25800
L04_V019,25500
L07_V028,22600
L05_V006,32300
L05_V020,10900
L03_V029,27100
L10_V022,17400
L03_V006,11600
L05_V020,16900
L06_V002,27400
L10_V002,24600
L04_V024,26800
L04_V027,19400
L01_V020,3100
L04_V029,15000
L04_V002,23500
L07_V018,15800
L06_V010,28400
L08_V004,20900
L04_V018,31400
L02_V001,25100
L09_V004,14300
L09_V004,14200
L03_V004,25000
L03_V006,11700
L02_V001,25200
L04_V002,23600
L03_V014,31400
L04_V024,27000
L08_V004,10800
L03_V012,19100
L01_V011,11400
L03_V026,24400
L02_V007,25200
L07_V031,21700
L11_V028,20500
L05_V031,32700
L04_V006,1800
L10_V025,33100
L06_V022,2000
L11_V011,11500
L07_V011,16800
L10_V008,18500
L12_V022,28200
L12_V021,26700
L03_V030,13300
L08_V015,12800
L06_V002,27500
L01_V001,10800
L09_V019,11800
L01_V018,19800
L04_V004,8800
L04_V001,29700
L04_V027,21500
