L03_V001,20000
L05_V005,23100
L11_V007,26600
L08_V007,16900
L11_V006,19500
L01_V026,21700
L06_V013,15200
L06_V016,22200
L08_V022,27200
L04_V010,28100
L06_V027,14800
L06_V013,14800
L09_V008,22900
L12_V017,17100
L09_V022,27100
L05_V015,14700
L06_V013,14900
L01_V016,18700
L03_V022,14100
L03_V026,8200
L09_V008,23000
L07_V031,13800
L02_V018,11400
L06_V023,28200
L06_V013,15000
L09_V001,24100
L12_V005,14500
L08_V013,3700
L09_V008,15700
L07_V013,25200
L04_V028,4700
L11_V002,19600
L12_V030,7000
L10_V004,3000
L02_V018,11500
L08_V029,5000
L05_V005,23000
L01_V019,20200
L11_V020,2800
L06_V013,14500
L07_V012,17200
L10_V027,12100
L04_V028,9000
L07_V025,10100
L02_V011,3000
L01_V024,14700
L06_V029,3900
L06_V013,14600
L05_V029,10400
L11_V006,19400
L08_V002,900
L03_V030,700
L02_V026,14300
L06_V013,15100
L01_V031,30000
L08_V013,3800
L06_V012,10600
L12_V008,17000
L06_V014,20400
L07_V010,15400
L08_V004,12300
L12_V024,7500
L11_V016,15400
L04_V008,13800
L06_V012,14300
L09_V028,20800
L03_V005,12300
L11_V014,25800
L01_V007,24500
L09_V020,21600
L12_V021,12900
L05_V009,15000
L01_V007,24800
L08_V020,15600
L09_V008,15800
L12_V003,4700
L07_V031,18100
L01_V020,8800
L09_V018,12800
L04_V009,10000
L11_V029,12700
L06_V026,29800
L12_V030,7200
L05_V019,15700
L12_V018,20700
L11_V014,18100
L11_V016,15300
L07_V029,2300
L02_V026,9300
L04_V015,25800
L11_V017,22300
L07_V012,16800
L12_V030,7100
L04_V018,14200
L06_V013,700
L06_V014,24300
L01_V011,22400
L08_V022,27000
L04_V002,5600
L04_V005,13500
